ts_code,trade_date,symbol,name,area,industry,market,exchange,list_status,list_date,delist_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,reference_factor,open_adj,high_adj,low_adj,close_adj,limit_pre_close,up_limit,down_limit,is_suspended,is_st,is_research_universe,st_data_available,has_stock_metadata,is_listed_on_date,has_invalid_raw_price,has_invalid_adjusted_price,has_invalid_adj_factor,has_invalid_volume,has_invalid_amount,has_zero_volume,is_open_at_up_limit,is_open_at_down_limit,is_close_at_up_limit,is_close_at_down_limit,can_trade_at_open
000011.SZ,2025-02-27,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.54,8.61,8.39,8.49,8.47,0.02,0.2361,44987.6,38251.338,4.411,4.411,8.54,8.61,8.39,8.49,8.47,9.32,7.62,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-02-27,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,5.02,5.06,4.94,4.99,5.02,-0.03,-0.5976,141180.75,70371.25,29.9276,30.3449,4.9509654670142265,4.99041539105418,4.872065618934319,4.9213780239842615,5.02,5.52,4.52,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-02-28,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.58,11.68,11.5,11.53,11.62,-0.09,-0.7745,949088.06,1100335.054,127.7841,134.5794,10.995292578210336,11.090243291320961,10.919332007721836,10.947817221655024,11.62,12.78,10.46,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-02-28,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.77,8.03,7.67,7.75,7.81,-0.06,-0.7682,2726790.23,2127729.15,181.704,181.704,7.77,8.03,7.67,7.75,7.81,8.59,7.03,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-02-28,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,12.51,12.61,12.05,12.08,12.56,-0.48,-3.8217,78714.0,96886.805,4.064,4.064,12.51,12.61,12.05,12.08,12.56,13.82,11.3,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-02-28,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.71,6.79,6.37,6.38,6.73,-0.35,-5.2006,411843.27,268068.448,39.74,39.74,6.709999999999999,6.79,6.37,6.38,6.73,7.4,6.06,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-02-28,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.48,6.48,6.24,6.24,6.49,-0.25,-3.8521,58378.66,37094.171,8.284,8.284,6.48,6.48,6.24,6.24,6.49,7.14,5.84,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-02-28,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.9,2.9,2.76,2.78,2.92,-0.14,-4.7945,872855.09,246670.023,22.408,22.408,2.8999999999999995,2.8999999999999995,2.76,2.78,2.92,3.21,2.63,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-02-28,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.73,8.77,8.53,8.55,8.78,-0.23,-2.6196,316485.27,273647.203,8.977,9.0053,8.702565156074757,8.742439452322522,8.503193674835929,8.523130822959814,8.78,9.66,7.9,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-02-28,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,3.03,3.03,2.88,2.88,3.03,-0.15,-4.9505,262795.0,77091.62,10.775,10.775,3.03,3.03,2.88,2.88,3.03,3.33,2.73,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-02-28,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.48,8.48,8.28,8.31,8.49,-0.18,-2.1201,57303.01,47850.546,4.411,4.411,8.48,8.48,8.28,8.31,8.49,9.34,7.64,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-02-28,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,4.97,4.99,4.94,4.96,4.99,-0.03,-0.6012,143547.16,71246.841,29.9276,30.3449,4.901653061964284,4.9213780239842615,4.872065618934319,4.891790580954296,4.99,5.49,4.49,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-03-03,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.52,11.56,11.45,11.51,11.53,-0.02,-0.1735,830456.95,955266.366,127.7841,134.5794,10.93832215034396,10.976302435588211,10.871856651166523,10.9288270790329,11.53,12.68,10.38,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-03-03,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.75,7.96,7.75,7.79,7.75,0.04,0.5161,1893661.81,1482908.61,181.704,181.704,7.75,7.96,7.75,7.789999999999999,7.75,8.53,6.98,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-03-03,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,12.3,12.45,12.06,12.18,12.08,0.1,0.8278,70195.0,85954.527,4.064,4.064,12.3,12.45,12.06,12.18,12.08,13.29,10.87,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-03-03,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.4,6.59,6.33,6.44,6.38,0.06,0.9404,339497.05,219107.711,39.74,39.74,6.4,6.589999999999999,6.33,6.44,6.38,7.02,5.74,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-03-03,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.28,6.48,6.28,6.33,6.24,0.09,1.4423,57861.0,36825.115,8.284,8.284,6.28,6.48,6.28,6.33,6.24,6.86,5.62,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-03-03,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.76,2.81,2.73,2.76,2.78,-0.02,-0.7194,664423.36,184098.921,22.408,22.408,2.76,2.81,2.73,2.76,2.78,3.06,2.5,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-03-03,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.63,8.94,8.6,8.8,8.55,0.25,2.924,441365.14,389531.428,8.977,9.0053,8.602879415455345,8.911905211375522,8.57297369326952,8.772345174508345,8.55,9.41,7.7,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-03-03,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,2.87,2.97,2.85,2.92,2.88,0.04,1.3889,246102.0,71992.923,10.775,10.775,2.87,2.97,2.85,2.92,2.88,3.17,2.59,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-03-03,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.3,8.46,8.25,8.28,8.31,-0.03,-0.361,54339.87,45359.159,4.411,4.411,8.3,8.46,8.25,8.28,8.31,9.14,7.48,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-03-03,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,4.98,5.02,4.95,4.96,4.96,0.0,0.0,158055.79,78772.293,29.9276,30.3449,4.911515542974273,4.9509654670142265,4.881928099944307,4.891790580954296,4.96,5.46,4.46,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-03-04,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.47,11.55,11.44,11.51,11.51,0.0,0.0,683178.73,785447.989,127.7841,134.5794,10.890846793788649,10.966807364277148,10.86236157985546,10.9288270790329,11.51,12.66,10.36,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-03-04,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.72,7.73,7.53,7.64,7.79,-0.15,-1.9255,1458434.21,1110094.218,181.704,181.704,7.72,7.73,7.53,7.64,7.79,8.57,7.01,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-03-04,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,12.12,12.3,11.92,12.28,12.18,0.1,0.821,60933.17,74074.887,4.064,4.064,12.12,12.3,11.92,12.28,12.18,13.4,10.96,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-03-04,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.4,6.7,6.4,6.54,6.44,0.1,1.5528,402756.6,265201.116,39.74,39.74,6.4,6.700000000000001,6.4,6.54,6.44,7.08,5.8,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-03-04,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.35,6.47,6.32,6.46,6.33,0.13,2.0537,40361.5,25860.966,8.284,8.284,6.35,6.47,6.32,6.46,6.33,6.96,5.7,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-03-04,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.75,2.82,2.73,2.79,2.76,0.03,1.087,497860.18,138697.266,22.408,22.408,2.75,2.82,2.73,2.79,2.76,3.04,2.48,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-03-04,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.78,8.79,8.65,8.73,8.8,-0.07,-0.7955,224210.95,195208.045,8.977,9.0053,8.752408026384463,8.762376600446403,8.622816563579226,8.702565156074757,8.8,9.68,7.92,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-03-04,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,2.9,2.91,2.86,2.89,2.92,-0.03,-1.0274,142910.04,41110.405,10.775,10.775,2.9,2.91,2.86,2.89,2.92,3.21,2.63,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-03-04,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.27,8.33,8.22,8.31,8.28,0.03,0.3623,40050.0,33165.898,4.411,4.411,8.27,8.33,8.22,8.31,8.28,9.11,7.45,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-03-04,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,4.95,4.97,4.92,4.96,4.96,0.0,0.0,121236.25,59962.145,29.9276,30.3449,4.881928099944307,4.901653061964284,4.852340656914342,4.891790580954296,4.96,5.46,4.46,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-03-05,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.52,11.67,11.48,11.66,11.51,0.15,1.3032,1080645.44,1254892.074,127.7841,134.5794,10.93832215034396,11.080748220009898,10.90034186509971,11.071253148698837,11.51,12.66,10.36,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-03-05,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.6,7.69,7.42,7.53,7.64,-0.11,-1.4398,1364691.06,1027113.711,181.704,181.704,7.6,7.690000000000001,7.42,7.53,7.64,8.4,6.88,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-03-05,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,12.25,12.3,11.88,12.18,12.28,-0.1,-0.8143,69633.0,83859.082,4.064,4.064,12.25,12.3,11.88,12.18,12.28,13.51,11.05,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-03-05,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.47,6.53,6.33,6.52,6.54,-0.02,-0.3058,331349.72,212839.032,39.74,39.74,6.47,6.53,6.33,6.52,6.54,7.19,5.89,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-03-05,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.46,6.46,6.3,6.41,6.46,-0.05,-0.774,42018.5,26726.448,8.284,8.284,6.46,6.46,6.3,6.41,6.46,7.11,5.81,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-03-05,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.79,2.84,2.75,2.81,2.79,0.02,0.7168,584218.0,162986.149,22.408,22.408,2.79,2.84,2.75,2.81,2.79,3.07,2.51,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-03-05,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.74,8.76,8.58,8.64,8.73,-0.09,-1.0309,223829.22,193221.684,8.977,9.0053,8.712533730136698,8.73247087826058,8.553036545145636,8.612847989517286,8.73,9.6,7.86,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-03-05,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,2.91,2.91,2.83,2.89,2.89,0.0,0.0,136923.0,39148.975,10.775,10.775,2.91,2.91,2.83,2.89,2.89,3.18,2.6,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-03-05,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.31,8.31,8.1,8.19,8.31,-0.12,-1.444,42503.89,34698.618,4.411,4.411,8.31,8.31,8.1,8.19,8.31,9.14,7.48,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-03-05,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,4.96,4.96,4.9,4.93,4.96,-0.03,-0.6048,98964.35,48713.295,29.9276,30.3449,4.891790580954296,4.891790580954296,4.832615694894366,4.862203137924331,4.96,5.46,4.46,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-03-06,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.69,11.7,11.6,11.63,11.66,-0.03,-0.2573,877407.71,1021780.609,127.7841,134.5794,11.099738362632023,11.109233433943086,11.01428272083246,11.04276793476565,11.66,12.83,10.49,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-03-06,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.58,7.82,7.56,7.77,7.53,0.24,3.1873,2117133.02,1624520.449,181.704,181.704,7.58,7.82,7.5600000000000005,7.77,7.53,8.28,6.78,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-03-06,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,12.25,12.76,12.18,12.65,12.18,0.47,3.8588,110615.0,138683.653,4.064,4.064,12.25,12.76,12.18,12.65,12.18,13.4,10.96,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-03-06,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.54,6.7,6.54,6.7,6.52,0.18,2.7607,475708.63,315909.264,39.74,39.74,6.54,6.700000000000001,6.54,6.700000000000001,6.52,7.17,5.87,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-03-06,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.41,6.45,6.36,6.43,6.41,0.02,0.312,34301.58,22022.316,8.284,8.284,6.41,6.45,6.36,6.43,6.41,7.05,5.77,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-03-06,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.8,2.84,2.79,2.82,2.81,0.01,0.3559,625787.03,176455.792,22.408,22.408,2.8,2.84,2.79,2.82,2.81,3.09,2.53,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-03-06,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.68,8.73,8.62,8.7,8.64,0.06,0.6944,229104.63,199125.391,8.977,9.0053,8.65272228576505,8.702565156074757,8.592910841393401,8.672659433888931,8.64,9.5,7.78,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-03-06,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,2.88,2.92,2.87,2.9,2.89,0.01,0.346,141828.0,41126.318,10.775,10.775,2.88,2.92,2.87,2.9,2.89,3.18,2.6,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-03-06,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.2,8.36,8.14,8.34,8.19,0.15,1.8315,44266.0,36601.566,4.411,4.411,8.2,8.36,8.14,8.34,8.19,9.01,7.37,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-03-06,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,4.94,4.96,4.92,4.95,4.93,0.02,0.4057,140854.7,69566.314,29.9276,30.3449,4.872065618934319,4.891790580954296,4.852340656914342,4.881928099944307,4.93,5.42,4.44,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-03-07,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.63,11.69,11.6,11.67,11.63,0.04,0.3439,835536.69,973236.69,127.7841,134.5794,11.04276793476565,11.099738362632023,11.01428272083246,11.080748220009898,11.63,12.79,10.47,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-03-07,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.65,7.66,7.52,7.53,7.77,-0.24,-3.0888,1593728.04,1205270.123,181.704,181.704,7.65,7.66,7.52,7.53,7.77,8.55,6.99,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-03-07,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,12.54,12.61,12.17,12.24,12.65,-0.41,-3.2411,86632.0,106966.78,4.064,4.064,12.54,12.61,12.17,12.24,12.65,13.92,11.39,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-03-07,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.66,6.68,6.4,6.44,6.7,-0.26,-3.8806,392389.22,253635.812,39.74,39.74,6.66,6.680000000000001,6.4,6.44,6.7,7.37,6.03,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
