date,window_days,rolling_return,rolling_annualized_volatility,rolling_sharpe
2022-03-31,63,0.0131784954474099,0.26669301585344585,0.32123051379031603
2022-04-01,63,0.00023035623443257158,0.26542009456329313,0.13533441254629
2022-04-06,63,0.0023872297217673033,0.2659758705554311,0.16670303037004572
2022-04-07,63,-0.024251532917199614,0.268320619703066,-0.2180059524839613
2022-04-08,63,-0.03837899604068051,0.2684275659615998,-0.42644254778838375
2022-04-11,63,-0.06503270239846126,0.27358964442391787,-0.8076508837978802
2022-04-12,63,-0.06567632880238627,0.2733721598822647,-0.8181705528186558
2022-04-13,63,-0.06909832266906257,0.27372330367839603,-0.868215999690901
2022-04-14,63,-0.07064933063284529,0.27344432314744793,-0.8927752028422958
2022-04-15,63,-0.06730038518792181,0.27309317358355656,-0.8437259474893255
2022-04-18,63,-0.07716039938033814,0.27085335971220226,-1.0034531827079822
2022-04-19,63,-0.07248174773969951,0.27117008057441483,-0.9304127826951508
2022-04-20,63,-0.09492988131103985,0.26584405976339254,-1.307829362873747
2022-04-21,63,-0.1407609546538905,0.2724373329436502,-2.0008747296195293
2022-04-22,63,-0.13681861052108957,0.27293861643288747,-1.9324273144658455
2022-04-25,63,-0.22488464031325917,0.3120967711475128,-2.971928223950069
2022-04-26,63,-0.2409399559880666,0.3178486597118775,-3.164319438107861
2022-04-27,63,-0.2280186183313203,0.32227258489964555,-2.9162516467976296
2022-04-28,63,-0.2210777743565976,0.32107076409979834,-2.8216933918210483
2022-04-29,63,-0.17697637188288007,0.33453109280980375,-2.0652531324916263
