ts_code,name,start_date,end_date,ann_date,change_reason
600763.SH,ST中燕,2001-06-26,2005-01-30,2001-06-23,ST
600763.SH,*ST中燕,2005-01-31,2006-03-06,2005-01-28,从ST变为*ST
600763.SH,ST中燕,2006-03-07,2006-10-08,2006-03-06,撤消*ST并实行ST
600763.SH,SST中燕,2006-10-09,2006-11-08,2006-09-28,其他
600763.SH,ST中燕,2006-11-09,2007-04-17,2006-11-06,其他
600763.SH,ST通策,2007-04-18,2007-06-03,2007-04-13,其他
600766.SH,ST烟发,2003-04-29,2003-05-11,2003-04-28,ST
600766.SH,*ST烟发,2003-05-12,2004-04-18,2003-04-28,从ST变为*ST
600766.SH,ST烟发,2004-04-19,2006-02-28,2004-04-16,撤消*ST并实行ST
600766.SH,*ST烟发,2006-03-01,2006-09-20,2006-02-28,从ST变为*ST
600766.SH,*ST烟发,2006-10-09,2007-03-29,2006-09-28,其他
600766.SH,ST园城,2011-05-04,2012-05-01,2011-05-03,ST
600766.SH,*ST园城,2012-05-02,2013-05-08,2012-04-27,从ST变为*ST
600766.SH,*ST园城,2021-04-26,2022-09-14,2021-04-23,*ST
600766.SH,*ST园城,2023-05-05,2024-06-04,2023-04-29,*ST
600767.SH,*ST运盛,2005-04-26,2006-02-28,2005-04-25,*ST
600767.SH,ST运盛,2006-03-01,2006-10-08,2006-02-28,撤消*ST并实行ST
600767.SH,SST运盛,2006-10-09,2006-12-27,2006-09-28,其他
600767.SH,ST运盛,2006-12-28,2007-07-02,2006-12-25,其他
600767.SH,*ST运盛,2017-04-21,2018-04-11,2017-04-20,*ST
600767.SH,ST运盛,2018-04-12,2021-08-09,2018-04-11,撤消*ST并实行ST
600767.SH,*ST运盛,2022-04-28,2023-05-30,2022-04-27,*ST
600768.SH,ST甬华通,2001-04-19,2002-10-07,2001-04-18,ST
600768.SH,ST甬富邦,2002-10-08,2003-03-26,2002-08-15,其他
600769.SH,ST祥龙,2003-04-29,2003-05-11,2003-04-28,ST
600769.SH,*ST祥龙,2003-05-12,2004-05-10,2003-04-28,从ST变为*ST
600769.SH,*ST祥龙,2010-04-23,2011-06-23,2010-04-22,*ST
600769.SH,ST祥龙,2011-06-24,2013-05-02,2011-06-23,撤消*ST并实行ST
600769.SH,*ST祥龙,2013-05-03,2014-04-03,2013-05-02,从ST变为*ST
600771.SH,ST东盛,2008-04-30,2013-04-25,2008-04-30,ST
600773.SH,*ST金珠,2006-05-08,2006-10-08,2006-04-28,*ST
600773.SH,S*ST金珠,2006-10-09,2007-03-06,2006-09-28,其他
600773.SH,*ST金珠,2007-03-07,2007-04-05,2007-03-02,其他
600773.SH,*ST雅砻,2007-04-06,2007-05-27,2006-08-28,其他
600773.SH,ST雅砻,2007-05-28,2009-03-03,2007-05-25,撤消*ST并实行ST
600773.SH,*ST雅砻,2009-03-04,2010-03-15,2009-03-03,从ST变为*ST
600775.SH,ST熊猫,1999-05-26,2000-04-27,1999-05-25,ST
600776.SH,*ST东信,2004-04-26,2005-05-16,2004-04-23,*ST
600777.SH,ST新潮,2024-04-30,2025-07-07,2024-04-27,ST
600777.SH,*ST新潮,2025-07-08,2026-06-22,2025-07-05,从ST变为*ST
600778.SH,*ST友好,2018-04-26,2019-05-06,2018-04-25,*ST
600779.SH,*ST水井,2015-05-04,2016-05-08,2015-04-30,*ST
600781.SH,ST民丰,2003-04-30,2003-05-11,2003-04-29,ST
600781.SH,*ST民丰,2003-05-12,2004-03-21,2003-04-29,从ST变为*ST
600781.SH,ST民丰,2004-03-22,2006-02-09,2004-03-19,撤消*ST并实行ST
600781.SH,*ST民丰,2006-02-10,2006-07-02,2006-02-09,从ST变为*ST
600781.SH,*ST辅仁,2006-10-09,2007-04-01,2006-09-28,其他
600781.SH,ST辅仁,2019-09-03,2020-06-28,2019-08-31,ST
600781.SH,*ST辅仁,2020-06-29,2021-05-19,2020-06-24,从ST变为*ST
600781.SH,ST辅仁,2021-05-20,2022-06-30,2021-05-19,撤消*ST并实行ST
600781.SH,*ST辅仁,2022-07-01,2023-05-29,2022-06-30,从ST变为*ST
600784.SH,ST鲁银,2003-03-03,2003-05-11,2003-02-28,ST
600784.SH,*ST鲁银,2003-05-12,2004-03-15,2003-04-30,从ST变为*ST
600792.SH,ST马龙,2002-04-17,2003-03-19,2002-04-16,ST
600792.SH,*ST马龙,2008-04-01,2009-03-19,2008-03-31,*ST
600792.SH,ST马龙,2009-03-20,2011-03-28,2009-03-19,撤消*ST并实行ST
600792.SH,*ST马龙,2011-03-29,2011-10-31,2011-03-28,从ST变为*ST
600793.SH,ST宜纸,2003-04-29,2004-04-14,2003-04-28,ST
600793.SH,*ST宜纸,2008-02-01,2009-08-18,2008-01-31,*ST
600793.SH,ST宜纸,2009-08-19,2016-11-20,2009-08-18,撤消*ST并实行ST
600800.SH,*ST磁卡,2006-07-03,2006-10-08,2006-07-01,*ST
600800.SH,S*ST磁卡,2006-10-09,2008-04-24,2006-09-28,其他
600800.SH,SST磁卡,2008-04-25,2009-03-03,2008-04-24,撤消*ST并实行ST
600800.SH,ST磁卡,2009-03-04,2012-08-30,2009-02-27,其他
600804.SH,ST鹏博士,2022-04-29,2024-05-05,2022-04-28,ST
600804.SH,*ST鹏博,2024-05-06,2025-06-09,2024-04-30,从ST变为*ST
600807.SH,ST济百,2003-03-07,2003-05-11,2003-03-06,ST
600807.SH,*ST济百,2003-05-12,2004-04-21,2003-04-30,从ST变为*ST
600807.SH,ST济百,2004-04-22,2006-04-17,2004-04-21,撤消*ST并实行ST
600807.SH,*ST济百,2006-04-18,2006-10-08,2006-04-17,从ST变为*ST
600807.SH,S*ST济百,2006-10-09,2007-01-14,2006-09-28,其他
600807.SH,*ST济百,2007-01-15,2007-05-27,2007-01-10,其他
600807.SH,*ST天业,2018-05-03,2019-04-22,2018-04-28,*ST
600807.SH,ST天业,2019-04-23,2020-07-01,2019-04-20,撤消*ST并实行ST
600811.SH,*ST东方,2025-03-18,,2025-03-17,*ST
600815.SH,*ST厦工,2017-05-02,2018-05-08,2017-04-28,*ST
600815.SH,*ST厦工,2019-04-30,2021-04-14,2019-04-29,*ST
600816.SH,*ST安信,2005-07-11,2006-05-07,2005-07-08,*ST
600816.SH,*ST安信,2020-05-06,2021-05-17,2020-04-30,*ST
600816.SH,ST安信,2021-05-18,2023-07-03,2021-05-17,撤消*ST并实行ST
600816.SH,ST建元,2023-07-04,2023-11-06,2022-12-26,其他
600817.SH,ST宏盛,2008-03-20,2009-05-03,2008-03-19,ST
600817.SH,*ST宏盛,2009-05-04,2013-02-07,2009-04-30,从ST变为*ST
600817.SH,ST宏盛,2013-02-08,2016-04-27,2013-02-01,撤消*ST并实行ST
600817.SH,*ST宏盛,2016-04-28,2018-05-08,2016-04-27,从ST变为*ST
600817.SH,ST宏盛,2018-05-09,2021-04-18,2018-05-08,撤消*ST并实行ST
600818.SH,ST永久,1999-04-29,2001-05-17,1999-04-28,ST
600818.SH,ST永久,2002-06-28,2005-03-20,2002-06-21,撤销PT
600818.SH,ST中路,2026-04-29,,2026-04-28,ST
600821.SH,*ST劝业,2020-04-29,2021-05-18,2020-04-28,*ST
600823.SH,ST世茂,2023-05-05,2024-05-05,2023-04-29,ST
600823.SH,*ST世茂,2024-05-06,,2024-04-30,从ST变为*ST
600828.SH,*ST成商,2007-04-24,2008-05-29,2007-04-23,*ST
600831.SH,ST黄河科,1998-04-29,2002-03-28,1998-04-28,ST
600831.SH,ST广网,2024-07-09,2025-11-09,2024-07-06,ST
600833.SH,ST网点,1999-05-18,2000-05-11,1999-05-15,ST
600836.SH,*ST界龙,2020-04-30,2021-05-18,2020-04-29,*ST
600836.SH,*ST易连,2024-05-06,,2024-04-30,*ST
600837.SH,ST农商社,1998-05-04,1999-07-04,1998-04-30,ST
600844.SH,*ST大盈,2004-05-10,2006-05-14,2004-04-30,*ST
600844.SH,ST大盈,2006-05-15,2006-10-08,2006-05-12,撤消*ST并实行ST
600844.SH,SST大盈,2006-10-09,2007-04-25,2006-09-28,其他
600844.SH,ST大盈,2007-04-26,2007-05-31,2007-04-24,其他
600844.SH,ST丹科,2007-06-01,2008-03-13,2007-03-03,其他
600844.SH,*ST丹科,2017-05-03,2018-03-01,2017-04-29,*ST
600845.SH,ST钢管,2000-04-28,2001-05-17,2000-04-27,ST
600847.SH,ST渝万里,1999-04-23,2000-04-27,1999-04-22,ST
600847.SH,ST渝万里,2003-05-19,2004-04-21,2003-05-16,ST
600847.SH,*ST万里,2004-04-22,2005-03-28,2004-04-21,从ST变为*ST
600847.SH,ST渝万里,2005-03-29,2006-06-29,2005-03-28,撤消*ST并实行ST
600847.SH,ST渝万里,2006-10-09,2012-05-17,2006-09-28,其他
600847.SH,*ST万里,2017-05-03,2018-05-08,2017-04-29,*ST
600848.SH,ST自仪,2001-05-08,2006-10-08,2001-04-30,ST
600848.SH,SST自仪,2006-10-09,2006-10-25,2006-09-28,其他
600848.SH,ST自仪,2006-10-26,2007-05-13,2006-10-23,其他
600853.SH,ST北特钢,2001-04-10,2002-09-26,2001-04-07,ST
600853.SH,ST龙建,2002-09-27,2003-05-25,2002-04-03,其他
600854.SH,*ST春兰,2007-04-30,2009-11-12,2007-04-27,*ST
600854.SH,ST春兰,2009-11-13,2012-05-17,2009-11-09,撤消*ST并实行ST
600855.SH,ST北旅,1998-06-10,2000-05-31,1998-06-09,ST
600856.SH,ST中天,2019-08-12,2020-04-29,2019-08-09,ST
600856.SH,*ST中天,2020-04-30,2021-04-15,2020-04-29,从ST变为*ST
600856.SH,ST中天,2021-04-16,2021-11-17,2021-04-15,撤消*ST并实行ST
600856.SH,*ST中天,2021-11-18,2022-05-24,2021-11-17,从ST变为*ST
600858.SH,ST渤海,2002-04-17,2003-09-07,2002-04-16,ST
600858.SH,*ST渤海,2003-09-08,2004-03-01,2003-04-28,从ST变为*ST
600858.SH,ST渤海,2004-03-02,2005-05-08,2004-03-01,撤消*ST并实行ST
600860.SH,*ST北人,2010-03-22,2011-05-26,2010-03-19,*ST
600860.SH,ST北人,2011-05-27,2012-08-22,2011-05-26,撤消*ST并实行ST
600860.SH,*ST京城,2014-03-31,2015-03-23,2014-03-28,*ST
600860.SH,*ST京城,2017-03-21,2018-04-03,2017-03-18,*ST
600860.SH,*ST京城,2020-03-31,2021-04-01,2020-03-28,*ST
600862.SH,ST通机,1998-06-05,1999-06-06,1998-06-04,ST
600862.SH,ST纵横,2002-07-19,2003-05-11,2002-07-18,ST
600862.SH,*ST纵横,2003-05-12,2005-04-26,2003-04-30,从ST变为*ST
600862.SH,ST纵横,2005-04-27,2006-10-08,2005-04-26,撤消*ST并实行ST
600862.SH,SST纵横,2006-10-09,2007-02-27,2006-09-28,其他
600862.SH,SST通科,2007-02-28,2007-04-25,2007-01-23,其他
600862.SH,S*ST通科,2007-04-26,2008-01-17,2007-04-25,从ST变为*ST
600862.SH,*ST通科,2008-01-18,2008-04-28,2008-01-15,其他
600864.SH,ST岁宝,2004-05-10,2004-08-08,2004-04-30,ST
600866.SH,*ST星湖,2016-04-27,2017-04-11,2016-04-26,*ST
600868.SH,*ST梅雁,2008-05-05,2009-05-18,2008-04-30,*ST
600868.SH,ST梅雁,2009-05-19,2012-08-21,2009-05-18,撤消*ST并实行ST
600869.SH,*ST三普,2004-04-21,2005-06-07,2004-04-20,*ST
600870.SH,ST厦华,2002-04-26,2004-04-29,2002-04-25,ST
600870.SH,*ST厦华,2008-05-05,2010-05-13,2008-04-30,*ST
600870.SH,ST厦华,2010-05-14,2013-03-13,2010-05-07,撤消*ST并实行ST
600870.SH,*ST厦华,2015-05-04,2016-04-05,2015-04-30,*ST
600870.SH,*ST厦华,2018-04-27,2019-04-08,2018-04-26,*ST
600870.SH,ST厦华,2019-04-09,2021-05-05,2019-04-05,撤消*ST并实行ST
600870.SH,*ST厦华,2021-05-06,2022-06-01,2021-04-30,从ST变为*ST
600871.SH,*ST仪化,2014-03-31,2015-03-30,2014-03-28,*ST
600871.SH,*ST油服,2018-03-29,2019-04-01,2018-03-28,*ST
600873.SH,ST藏明珠,2003-02-21,2003-05-11,2003-02-20,ST
600873.SH,*ST明珠,2003-05-12,2005-03-21,2003-04-30,从ST变为*ST
600874.SH,ST渤化,1999-05-17,2001-01-14,1999-05-17,ST
600874.SH,ST创业,2001-01-15,2001-03-25,2000-10-11,其他
600876.SH,ST洛玻,1999-04-29,2000-04-27,1999-04-28,ST
600876.SH,*ST洛玻,2004-04-26,2005-06-27,2004-04-23,*ST
600876.SH,*ST洛玻,2008-03-31,2009-05-19,2008-03-28,*ST
600876.SH,ST洛玻,2009-05-20,2011-04-18,2009-05-19,撤消*ST并实行ST
600877.SH,*ST嘉陵,2012-05-02,2013-05-09,2012-04-27,*ST
600877.SH,*ST嘉陵,2017-05-03,2018-04-02,2017-04-29,*ST
600877.SH,ST嘉陵,2018-04-03,2019-03-25,2018-04-02,撤消*ST并实行ST
600877.SH,*ST嘉陵,2019-03-26,2019-09-24,2019-03-25,从ST变为*ST
600877.SH,*ST电能,2019-09-25,2020-04-20,2019-08-20,其他
600877.SH,ST电能,2020-04-21,2021-05-12,2020-04-20,撤消*ST并实行ST
600882.SH,*ST大成,2012-03-20,2012-11-22,2012-03-19,*ST
600885.SH,*ST力阳,2010-04-12,2011-12-21,2010-04-09,*ST
600885.SH,ST力阳,2011-12-22,2012-12-03,2011-12-21,撤消*ST并实行ST
600885.SH,ST宏发,2012-12-04,2013-02-25,2012-11-10,其他
600886.SH,ST华靖,2003-03-10,2003-05-11,2003-03-07,ST
600886.SH,*ST华靖,2003-05-12,2004-02-04,2003-04-30,从ST变为*ST
600887.SH,*ST伊利,2009-05-04,2010-06-08,2009-04-30,*ST
600889.SH,*ST京化,2026-04-24,,2026-04-23,*ST
600890.SH,*ST中房,2006-04-21,2006-10-08,2006-04-20,*ST
600890.SH,S*ST中房,2006-10-09,2007-01-04,2006-09-28,其他
600890.SH,*ST中房,2007-01-05,2007-05-27,2006-12-28,其他
600890.SH,ST中房,2007-05-28,2009-04-20,2007-05-25,撤消*ST并实行ST
600890.SH,*ST中房,2009-04-21,2010-07-18,2009-04-20,从ST变为*ST
600890.SH,ST中房,2010-07-19,2012-08-23,2010-07-16,撤消*ST并实行ST
600890.SH,*ST中房,2021-04-06,2022-05-24,2021-04-02,*ST
600891.SH,*ST秋林,2003-05-12,2005-04-28,2003-04-30,*ST
600891.SH,ST秋林,2005-04-29,2006-10-08,2005-04-28,撤消*ST并实行ST
600891.SH,SST秋林,2006-10-09,2007-05-07,2006-09-28,其他
600891.SH,S*ST秋林,2007-05-08,2008-06-02,2007-04-30,从ST变为*ST
600891.SH,SST秋林,2008-06-03,2011-02-28,2008-06-02,撤消*ST并实行ST
600891.SH,ST秋林,2011-03-01,2011-08-31,2011-02-22,其他
600891.SH,ST秋林,2019-04-10,2019-05-05,2019-04-09,ST
600891.SH,*ST秋林,2019-05-06,2021-03-18,2019-04-30,从ST变为*ST
600892.SH,ST石劝业,1998-06-08,2001-04-15,1998-06-05,ST
600892.SH,*ST湖科,2004-04-23,2006-03-08,2004-04-22,*ST
600892.SH,ST湖科,2006-03-09,2006-10-08,2006-03-08,撤消*ST并实行ST
600892.SH,SST湖科,2006-10-09,2008-05-04,2006-09-28,其他
600892.SH,S*ST湖科,2008-05-05,2009-02-26,2008-04-30,从ST变为*ST
600892.SH,*ST湖科,2009-02-27,2009-12-29,2009-02-24,其他
600892.SH,ST湖科,2009-12-30,2010-07-08,2009-12-29,撤消*ST并实行ST
600892.SH,ST宝诚,2010-07-09,2011-02-27,2010-04-22,其他
600892.SH,*ST宝诚,2011-02-28,2012-04-25,2011-02-25,从ST变为*ST
600892.SH,ST宝诚,2012-04-26,2013-04-21,2012-04-25,撤消*ST并实行ST
600892.SH,*ST大晟,2020-04-30,2021-03-22,2020-04-29,*ST
600892.SH,*ST大晟,2025-05-06,2026-06-30,2025-04-30,*ST
600893.SH,ST吉发,2001-10-10,2004-03-02,2001-10-09,ST
600894.SH,*ST广钢,2012-02-14,2012-08-30,2012-02-13,*ST
600896.SH,*ST海投,2018-05-03,2019-04-07,2018-05-02,*ST
600896.SH,*ST海医,2021-05-06,2022-06-27,2021-04-30,*ST
600898.SH,ST郑百文,1999-04-27,2001-03-26,1999-04-26,ST
600898.SH,*ST三联,2009-04-30,2011-07-24,2009-04-29,*ST
600898.SH,ST三联,2011-07-25,2011-11-13,2011-07-18,撤消*ST并实行ST
600898.SH,*ST美讯,2020-04-30,2021-05-18,2020-04-29,*ST
600898.SH,ST美讯,2021-05-19,2022-04-26,2021-05-18,撤消*ST并实行ST
600898.SH,ST美讯,2023-05-05,2024-04-25,2023-04-29,ST
600898.SH,*ST美讯,2024-04-26,,2024-04-25,从ST变为*ST
600961.SH,*ST株冶,2013-03-15,2014-03-05,2013-03-14,*ST
600962.SH,*ST中鲁,2015-04-30,2016-04-06,2015-04-29,*ST
600965.SH,*ST福成,2026-05-06,,2026-04-30,*ST
600978.SH,*ST宜生,2020-05-06,,2020-04-30,*ST
600980.SH,*ST北磁,2013-04-03,2014-03-25,2013-04-02,*ST
600984.SH,*ST建机,2007-04-06,2008-06-18,2007-04-05,*ST
600984.SH,ST建机,2008-06-19,2010-03-02,2008-06-18,撤消*ST并实行ST
600984.SH,*ST建机,2010-03-03,2011-11-14,2010-03-02,从ST变为*ST
600984.SH,ST建机,2011-11-15,2012-07-16,2011-11-14,撤消*ST并实行ST
600984.SH,*ST建机,2015-02-25,2016-05-09,2015-02-17,*ST
600988.SH,*ST宝龙,2007-04-27,2008-06-03,2007-04-26,*ST
600988.SH,ST宝龙,2008-06-04,2010-04-28,2008-06-03,撤消*ST并实行ST
600988.SH,*ST宝龙,2010-04-29,2011-09-05,2010-04-28,从ST变为*ST
600988.SH,ST宝龙,2011-09-06,2013-02-06,2011-09-05,撤消*ST并实行ST
601005.SH,*ST重钢,2017-04-05,2018-03-08,2017-03-31,*ST
601010.SH,ST文峰,2026-04-30,,2026-04-29,ST
601020.SH,ST华钰,2021-04-30,2022-05-25,2021-04-29,ST
601106.SH,*ST一重,2017-04-21,2018-05-08,2017-04-20,*ST
601113.SH,ST华鼎,2019-10-09,2022-06-26,2019-10-08,ST
601258.SH,*ST庞大,2019-09-09,2020-01-14,2019-09-06,*ST
601258.SH,ST庞大,2020-01-15,2021-05-19,2020-01-14,撤消*ST并实行ST
601258.SH,*ST庞大,2023-05-05,,2023-04-29,*ST
601399.SH,ST国重装,2020-06-08,2021-05-10,2020-05-30,ST
601519.SH,*ST智慧,2017-05-02,2018-05-09,2017-04-28,*ST
601558.SH,*ST锐电,2014-05-05,2015-05-03,2014-04-30,*ST
601558.SH,*ST锐电,2017-04-26,2018-04-11,2017-04-25,*ST
601558.SH,ST锐电,2018-04-12,2020-05-12,2018-04-11,撤消*ST并实行ST
601718.SH,ST际华,2026-05-06,,2026-04-30,ST
601777.SH,*ST力帆,2020-08-25,2021-03-03,2020-08-24,*ST
601777.SH,ST力帆,2021-03-04,2021-04-25,2021-03-03,撤消*ST并实行ST
601798.SH,*ST蓝科,2018-04-25,2019-04-23,2018-04-24,*ST
601798.SH,ST蓝科,2019-04-24,2020-04-27,2019-04-23,撤消*ST并实行ST
601918.SH,*ST新集,2016-05-03,2017-03-26,2016-04-29,*ST
601919.SH,*ST远洋,2013-03-29,2014-04-02,2013-03-28,*ST
601975.SH,ST长油,2019-01-08,2019-03-28,2018-12-28,ST
603001.SH,ST奥康,2023-04-27,2024-06-25,2023-04-26,ST
603003.SH,*ST龙宇,2024-05-06,2025-06-09,2024-04-30,*ST
603007.SH,ST花王,2021-05-06,2024-09-10,2021-04-30,ST
603007.SH,*ST花王,2024-09-11,2025-01-13,2024-09-10,从ST变为*ST
603007.SH,ST花王,2025-01-14,2025-05-05,2025-01-13,撤消*ST并实行ST
603007.SH,*ST花王,2025-05-06,2026-04-20,2025-04-30,从ST变为*ST
603008.SH,ST喜临门,2026-04-28,,2026-04-25,ST
603021.SH,ST华鹏,2025-04-23,2026-05-05,2025-04-22,ST
603021.SH,*ST华鹏,2026-05-06,,2026-04-30,从ST变为*ST
603023.SH,*ST威帝,2024-05-06,2025-06-03,2024-04-30,*ST
603030.SH,*ST全筑,2023-05-05,2024-05-08,2023-04-29,*ST
603030.SH,ST全筑,2024-05-09,2024-07-09,2024-05-08,撤消*ST并实行ST
603032.SH,*ST德新,2021-04-28,2022-05-09,2021-04-27,*ST
603039.SH,ST泛微,2022-05-05,2023-04-02,2022-04-29,ST
603117.SH,ST万林,2022-05-05,2024-07-29,2022-04-29,ST
603133.SH,*ST碳元,2023-04-28,2024-06-04,2023-04-27,*ST
603157.SH,*ST拉夏,2020-07-01,2022-04-21,2020-06-30,*ST
603188.SH,ST亚邦,2018-08-14,2018-11-06,2018-08-13,ST
603188.SH,ST亚邦,2019-08-13,2021-05-18,2019-08-10,ST
603189.SH,*ST网达,2026-05-06,,2026-04-30,*ST
603261.SH,*ST立航,2025-04-29,2026-06-15,2025-04-26,*ST
603268.SH,*ST松发,2025-04-29,2026-04-19,2025-04-28,*ST
603272.SH,*ST联翔,2026-04-29,,2026-04-28,*ST
603322.SH,ST超讯,2022-02-09,2022-03-27,2022-02-08,ST
603359.SH,*ST东珠,2026-04-30,,2026-04-29,*ST
603363.SH,*ST傲农,2024-05-06,2025-05-19,2024-04-30,*ST
603377.SH,ST东时,2024-05-06,,2024-04-30,ST
603378.SH,*ST亚士,2026-05-06,,2026-04-30,*ST
603388.SH,ST元成,2024-04-30,2025-05-05,2024-04-27,ST
603388.SH,*ST元成,2025-05-06,,2025-04-30,从ST变为*ST
603389.SH,*ST亚振,2020-04-29,2021-05-12,2020-04-28,*ST
603389.SH,*ST亚振,2025-05-06,2026-06-30,2025-04-30,*ST
603398.SH,*ST沐邦,2025-05-06,,2025-04-30,*ST
603429.SH,*ST集友,2026-03-24,,2026-03-21,*ST
603517.SH,ST绝味,2025-09-23,,2025-09-20,ST
603555.SH,*ST贵人,2020-05-06,2021-07-21,2020-04-30,*ST
603555.SH,ST贵人,2021-07-22,2022-05-24,2021-07-21,撤消*ST并实行ST
603555.SH,ST贵人,2023-04-28,,2023-04-27,ST
603557.SH,ST起步,2021-04-30,2026-05-05,2021-04-29,ST
603557.SH,*ST起步,2026-05-06,,2026-04-30,从ST变为*ST
603559.SH,ST通脉,2023-05-04,2024-05-05,2023-04-28,ST
603559.SH,*ST通脉,2024-05-06,2025-07-03,2024-04-30,从ST变为*ST
603559.SH,ST通脉,2025-07-04,2026-07-01,2025-07-03,撤消*ST并实行ST
603580.SH,*ST艾艾,2025-04-30,2026-06-30,2025-04-29,*ST
603595.SH,ST东尼,2025-10-31,,2025-10-30,ST
603603.SH,*ST博天,2022-05-06,2024-03-26,2022-04-30,*ST
603608.SH,*ST天创,2024-05-06,2025-05-05,2024-04-30,*ST
603718.SH,*ST海利,2026-05-06,,2026-04-30,*ST
603721.SH,*ST天择,2025-05-06,2026-06-01,2025-04-30,*ST
603729.SH,ST龙韵,2021-05-06,2022-05-30,2021-04-30,ST
603729.SH,ST龙韵,2026-04-30,,2026-04-29,ST
603779.SH,ST威龙,2019-11-25,2021-08-09,2019-11-22,ST
603789.SH,*ST星农,2025-05-06,2026-05-19,2025-04-30,*ST
603789.SH,ST星农,2026-05-20,,2026-05-19,撤消*ST并实行ST
603810.SH,ST丰山,2019-07-16,2019-11-13,2019-07-15,ST
603813.SH,*ST原尚,2025-04-30,2026-06-15,2025-04-29,*ST
603822.SH,ST嘉澳,2025-12-11,,2025-12-10,ST
603825.SH,ST华扬,2025-08-26,,2025-08-23,ST
603828.SH,ST柯利达,2024-05-06,2026-04-28,2024-04-30,ST
603828.SH,*ST利达,2026-04-29,,2026-04-28,从ST变为*ST
603838.SH,*ST四通,2025-04-30,,2025-04-29,*ST
603843.SH,*ST正平,2025-05-06,,2025-04-30,*ST
603863.SH,ST松炀,2021-05-06,2022-04-18,2021-04-30,ST
603869.SH,ST智知,2024-05-06,,2024-04-30,ST
603879.SH,ST永悦,2024-05-06,2025-05-05,2024-04-30,ST
603880.SH,ST南卫,2023-05-04,2024-06-25,2023-04-28,ST
603922.SH,ST金鸿顺,2026-04-30,,2026-04-29,ST
603959.SH,ST百利,2024-05-06,2025-07-14,2024-04-30,ST
603959.SH,ST百利,2026-04-28,,2026-04-25,ST
603963.SH,*ST大药,2024-04-29,,2024-04-26,*ST
603996.SH,ST中新,2019-05-29,2020-05-05,2019-05-28,ST
603996.SH,*ST中新,2020-05-06,2022-04-21,2020-04-30,从ST变为*ST
605081.SH,*ST太和,2025-04-29,2026-06-07,2025-04-26,*ST
605199.SH,ST葫芦娃,2025-04-30,,2025-04-29,ST
605336.SH,*ST帅电,2026-04-23,,2026-04-22,*ST
